timestamp,BTC,ETH,SOL,DOGE,LINK,AXS
2021-07-21 02:00:00,29826.05,1794.99,23.618,0.17499,13.954,16.9152
2021-07-21 03:00:00,29845.1,1801.87,24.064,0.17525,13.941,17.0957
2021-07-21 04:00:00,30682.96,1861.66,25.049,0.18081,14.551,18.3717
2021-07-21 05:00:00,30687.06,1855.91,25.241,0.18019,14.469,17.8068
2021-07-21 06:00:00,30880.0,1877.28,25.606,0.18071,14.643,18.2832
2021-07-21 07:00:00,30817.84,1875.25,25.711,0.17928,14.575,17.9545
2021-07-21 08:00:00,30830.31,1871.12,25.48,0.18095,14.528,17.9314
2021-07-21 09:00:00,31314.2,1892.3,25.996,0.18638,14.736,18.4877
2021-07-21 10:00:00,31385.15,1901.67,25.955,0.18539,14.782,18.1908
2021-07-21 11:00:00,31534.11,1906.84,26.207,0.19046,14.894,18.4149
2021-07-21 12:00:00,31441.9,1899.6,25.763,0.18929,14.77,17.8335
2021-07-21 13:00:00,31499.99,1903.95,26.084,0.19058,14.84,18.0657
2021-07-21 14:00:00,31824.61,1934.58,26.482,0.19454,15.188,19.1019
2021-07-21 15:00:00,31933.0,1954.5,26.954,0.20145,15.353,19.4776
2021-07-21 16:00:00,32107.81,1978.67,26.775,0.20349,15.348,20.0247
2021-07-21 17:00:00,32179.1,1973.06,26.832,0.20229,15.343,19.7749
2021-07-21 18:00:00,31786.71,1957.6,25.91,0.18947,15.163,18.9315
2021-07-21 19:00:00,31627.57,1937.23,25.532,0.18821,15.048,18.9875
2021-07-21 20:00:00,31796.9,1946.57,25.812,0.18861,15.001,19.06
2021-07-21 21:00:00,31835.03,1950.37,25.936,0.18813,14.972,19.9204
2021-07-21 22:00:00,32114.12,1983.49,26.605,0.1917,15.205,21.3941
2021-07-21 23:00:00,32144.51,1995.5,26.7,0.19046,15.297,22.3499
2021-07-22 00:00:00,32053.18,1987.9,26.712,0.18997,15.165,22.5139
2021-07-22 01:00:00,31974.85,1980.68,26.535,0.18875,15.202,22.7946
2021-07-22 02:00:00,31855.0,1963.15,25.94,0.18672,15.091,23.2841
2021-07-22 03:00:00,31929.64,1976.59,26.3,0.19012,15.187,23.3087
2021-07-22 04:00:00,32063.91,1989.65,27.084,0.19197,15.284,24.0952
2021-07-22 05:00:00,31892.52,1967.73,26.366,0.18906,15.097,23.5227
2021-07-22 06:00:00,32032.9,1986.06,26.856,0.19256,15.319,24.0566
2021-07-22 07:00:00,32129.75,1991.88,27.023,0.19221,15.315,24.0765
2021-07-22 08:00:00,32116.33,2007.99,27.425,0.1935,15.447,23.8309
2021-07-22 09:00:00,31891.93,1981.1,26.784,0.18966,15.208,22.8805
2021-07-22 10:00:00,31811.6,1981.95,26.78,0.18994,15.32,23.3092
2021-07-22 11:00:00,31913.64,1983.99,26.729,0.19007,15.291,23.4161
2021-07-22 12:00:00,32187.54,2007.47,27.061,0.19168,15.45,23.6
2021-07-22 13:00:00,32071.89,1990.6,26.887,0.19024,15.302,23.5427
2021-07-22 14:00:00,32263.53,1998.71,27.188,0.19119,15.475,23.8168
2021-07-22 15:00:00,32504.82,2033.56,27.795,0.194,15.911,25.2597
2021-07-22 16:00:00,32349.86,2020.33,27.764,0.19247,15.931,25.1095
2021-07-22 17:00:00,32408.13,2033.95,27.976,0.19282,16.068,25.8248
2021-07-22 18:00:00,32278.1,2024.69,27.765,0.19155,15.996,25.0266
2021-07-22 19:00:00,32376.93,2029.14,27.888,0.19171,15.987,25.2544
2021-07-22 20:00:00,32230.01,2015.13,27.789,0.19088,16.021,24.0889
2021-07-22 21:00:00,32115.59,2004.15,27.328,0.18961,15.82,24.3668
2021-07-22 22:00:00,32174.27,2005.28,27.47,0.19001,15.839,24.5768
2021-07-22 23:00:00,32287.83,2024.56,27.699,0.19123,16.071,24.7944
2021-07-23 00:00:00,32364.69,2028.97,27.76,0.19132,16.137,25.7759
2021-07-23 01:00:00,32761.16,2068.3,28.281,0.19392,16.313,28.0
2021-07-23 02:00:00,32637.99,2064.92,28.587,0.19304,16.329,28.4134
2021-07-23 03:00:00,32594.46,2059.91,28.281,0.19218,16.205,28.216
2021-07-23 04:00:00,32684.47,2075.44,28.183,0.19482,16.393,30.1743
2021-07-23 05:00:00,32622.37,2072.95,28.354,0.19637,16.293,29.8681
2021-07-23 06:00:00,32574.99,2076.56,28.088,0.19559,16.233,31.7301
2021-07-23 07:00:00,32490.0,2064.95,27.92,0.19456,16.187,32.1677
2021-07-23 08:00:00,32318.75,2044.6,27.334,0.19083,15.863,29.9731
2021-07-23 09:00:00,32325.17,2049.01,27.219,0.19122,15.861,30.3647
2021-07-23 10:00:00,32330.3,2053.25,27.225,0.1908,15.874,29.5577
2021-07-23 11:00:00,32296.51,2054.49,27.537,0.1908,15.815,30.0804
2021-07-23 12:00:00,32431.97,2064.42,27.62,0.19219,15.844,31.3892
2021-07-23 13:00:00,32546.64,2076.18,27.765,0.19291,15.966,31.39
2021-07-23 14:00:00,32483.51,2064.33,27.642,0.19133,15.85,30.8107
2021-07-23 15:00:00,32315.0,2047.75,26.877,0.18876,15.613,29.886
2021-07-23 16:00:00,32176.84,2016.73,26.546,0.18567,15.35,30.3777
2021-07-23 17:00:00,32195.9,2013.62,26.759,0.18542,15.409,31.0893
2021-07-23 18:00:00,32129.99,2011.48,26.61,0.18553,15.32,30.315
2021-07-23 19:00:00,32248.63,2020.58,26.606,0.18679,15.467,31.1956
2021-07-23 20:00:00,32482.01,2040.11,27.0,0.18813,15.642,37.3417
2021-07-23 21:00:00,32605.61,2053.75,27.291,0.18893,15.781,37.5089
2021-07-23 22:00:00,33135.86,2088.84,27.807,0.19212,16.143,46.1602
2021-07-23 23:00:00,33634.09,2124.25,28.516,0.19489,16.502,42.5294
2021-07-24 00:00:00,33554.46,2110.4,28.662,0.19277,16.62,41.1374
2021-07-24 01:00:00,33602.92,2121.24,28.781,0.19307,16.778,41.1705
2021-07-24 02:00:00,33669.19,2120.86,28.756,0.19348,16.733,40.2108
2021-07-24 03:00:00,33669.98,2138.61,28.7,0.19436,16.913,41.9437
2021-07-24 04:00:00,33687.58,2130.15,28.618,0.19306,16.785,42.6361
2021-07-24 05:00:00,33746.69,2132.63,28.891,0.19343,16.942,41.8565
2021-07-24 06:00:00,33884.56,2141.41,29.46,0.19575,17.099,40.2168
2021-07-24 07:00:00,33806.5,2132.3,28.75,0.19406,16.993,41.4136
2021-07-24 08:00:00,33611.98,2120.35,28.433,0.1923,16.734,41.7339
2021-07-24 09:00:00,33833.63,2140.95,29.1,0.1939,16.943,45.0771
2021-07-24 10:00:00,33878.17,2150.4,28.949,0.19614,16.86,44.8002
2021-07-24 11:00:00,33867.0,2154.86,28.66,0.1958,16.811,45.1436
2021-07-24 12:00:00,33816.58,2159.07,28.834,0.19541,16.8,44.7437
2021-07-24 13:00:00,33783.09,2154.56,28.555,0.19567,16.689,45.7064
2021-07-24 14:00:00,33851.44,2163.58,28.589,0.19478,16.599,47.4736
2021-07-24 15:00:00,33847.51,2150.59,28.402,0.19508,16.581,43.7513
2021-07-24 16:00:00,34423.48,2192.97,29.285,0.20238,16.937,44.011
2021-07-24 17:00:00,34300.02,2184.79,29.181,0.19925,16.8,43.6725
2021-07-24 18:00:00,34281.87,2176.68,28.9,0.19967,16.697,43.2636
2021-07-24 19:00:00,33846.16,2145.72,28.426,0.19505,16.423,42.2334
2021-07-24 20:00:00,33919.84,2153.21,28.266,0.19466,16.455,41.2028
2021-07-24 21:00:00,34096.66,2167.24,28.482,0.19643,16.661,43.7203
2021-07-24 22:00:00,34021.87,2169.68,28.393,0.19608,16.607,42.5816
2021-07-24 23:00:00,34258.14,2184.75,28.616,0.19688,16.683,42.1086
2021-07-25 00:00:00,34014.08,2152.43,28.049,0.19376,16.313,40.0
2021-07-25 01:00:00,33924.85,2141.84,27.811,0.19169,16.261,37.956
2021-07-25 02:00:00,34177.85,2163.05,28.3,0.19397,16.51,40.0773
2021-07-25 03:00:00,34160.85,2151.96,27.902,0.19321,16.433,38.8869
2021-07-25 04:00:00,34365.99,2164.89,27.972,0.1978,16.639,40.9039
2021-07-25 05:00:00,34322.31,2156.36,28.107,0.19689,16.64,40.8053
2021-07-25 06:00:00,34472.15,2166.8,28.209,0.19727,16.726,40.7695
2021-07-25 07:00:00,34695.51,2175.3,28.606,0.19896,16.876,41.884
2021-07-25 08:00:00,34570.89,2168.11,28.292,0.19779,16.715,42.3275
2021-07-25 09:00:00,34509.03,2172.56,28.267,0.19815,16.84,41.768
2021-07-25 10:00:00,34353.56,2160.56,28.009,0.1968,16.754,40.86
2021-07-25 11:00:00,34399.04,2159.98,27.99,0.19597,16.792,40.6139
2021-07-25 12:00:00,34294.43,2145.87,27.793,0.19511,16.642,40.6822
2021-07-25 13:00:00,34178.74,2131.96,26.776,0.19378,16.508,39.8239
2021-07-25 14:00:00,34105.01,2117.66,27.223,0.19324,16.387,39.74
2021-07-25 15:00:00,34174.08,2138.18,27.356,0.19457,16.427,40.2419
2021-07-25 16:00:00,34214.28,2128.03,27.135,0.19314,16.356,39.816
2021-07-25 17:00:00,34460.0,2151.5,27.678,0.1949,16.488,41.4905
2021-07-25 18:00:00,34407.13,2155.78,27.518,0.19407,16.428,40.51
2021-07-25 19:00:00,34353.25,2153.13,27.535,0.19388,16.328,40.6767
2021-07-25 20:00:00,34446.01,2156.8,27.46,0.1948,16.37,41.5744
2021-07-25 21:00:00,34551.0,2161.04,27.586,0.19564,16.401,41.2591
2021-07-25 22:00:00,34656.78,2165.35,27.79,0.19563,16.461,40.6296
2021-07-25 23:00:00,35381.02,2189.79,28.248,0.19793,16.746,43.9341
2021-07-26 00:00:00,36767.47,2259.73,29.299,0.20403,17.738,42.0903
2021-07-26 01:00:00,38313.4,2314.61,30.8,0.21136,18.46,40.5167
2021-07-26 02:00:00,38043.69,2301.74,29.777,0.20855,18.391,41.4016
2021-07-26 03:00:00,38283.98,2317.03,30.108,0.22438,18.628,41.0482
2021-07-26 04:00:00,38270.26,2324.21,30.065,0.22629,18.646,39.7088
2021-07-26 05:00:00,38568.92,2347.84,30.213,0.226,19.113,40.1362
2021-07-26 06:00:00,38622.24,2355.45,30.14,0.22431,19.015,39.5198
2021-07-26 07:00:00,38150.0,2325.59,29.715,0.2192,18.818,40.742
2021-07-26 08:00:00,38194.41,2334.57,29.715,0.2203,18.938,40.0324
2021-07-26 09:00:00,38206.45,2343.22,29.463,0.22135,19.045,40.4889
2021-07-26 10:00:00,38613.36,2357.35,30.147,0.2249,19.307,40.4342
2021-07-26 11:00:00,38473.61,2341.51,30.039,0.22245,19.229,39.769
2021-07-26 12:00:00,38643.61,2348.7,30.3,0.22173,19.193,37.643
2021-07-26 13:00:00,38322.43,2333.63,30.25,0.21765,18.958,36.5573
2021-07-26 14:00:00,38316.84,2331.05,30.019,0.21679,18.933,37.3747
2021-07-26 15:00:00,38562.21,2341.58,30.087,0.21928,19.464,37.857
2021-07-26 16:00:00,39045.82,2364.98,30.151,0.22047,19.417,36.0273
2021-07-26 17:00:00,39223.57,2362.0,30.329,0.2201,19.54,36.0208
2021-07-26 18:00:00,39709.16,2380.51,30.37,0.22296,19.528,35.4882
2021-07-26 19:00:00,39365.15,2362.68,29.692,0.21721,19.279,36.1537
2021-07-26 20:00:00,37752.53,2264.8,28.578,0.20948,18.548,37.3695
2021-07-26 21:00:00,37119.09,2234.24,28.362,0.20321,18.334,39.5925
2021-07-26 22:00:00,37605.99,2249.44,28.488,0.20684,18.31,41.4212
2021-07-26 23:00:00,37237.6,2228.08,28.184,0.20362,18.028,40.8703
2021-07-27 00:00:00,37443.0,2231.16,28.448,0.20388,18.251,38.3622
2021-07-27 01:00:00,36875.75,2162.18,27.624,0.19665,17.759,37.3075
2021-07-27 02:00:00,36515.68,2162.53,27.25,0.19608,17.7,37.073
2021-07-27 03:00:00,36823.8,2172.81,27.595,0.19869,18.044,38.3
2021-07-27 04:00:00,36951.88,2184.68,27.578,0.19968,18.152,38.1059
2021-07-27 05:00:00,37100.0,2201.11,27.807,0.20074,18.247,38.6609
2021-07-27 06:00:00,36980.4,2188.51,27.711,0.20033,18.153,40.158
2021-07-27 07:00:00,37115.11,2202.02,27.881,0.20033,18.341,41.5068
2021-07-27 08:00:00,37254.98,2215.66,28.007,0.20087,18.432,44.7519
2021-07-27 09:00:00,37369.97,2235.01,28.583,0.20273,18.593,49.9764
2021-07-27 10:00:00,37608.57,2246.16,28.403,0.20368,18.691,49.4
2021-07-27 11:00:00,38064.87,2278.35,28.657,0.20629,19.22,48.7986
2021-07-27 12:00:00,38350.03,2307.87,28.842,0.20857,19.358,48.5697
2021-07-27 13:00:00,38460.46,2298.34,28.577,0.20728,19.298,49.5999
2021-07-27 14:00:00,38242.96,2280.28,28.257,0.20411,19.214,52.3892
2021-07-27 15:00:00,38209.58,2277.35,27.7,0.20293,19.163,49.4226
2021-07-27 16:00:00,37622.95,2223.67,27.073,0.19782,18.603,46.9076
2021-07-27 17:00:00,37787.3,2229.18,27.25,0.19964,18.705,46.2114
2021-07-27 18:00:00,37908.23,2239.89,27.524,0.20119,18.804,45.2663
2021-07-27 19:00:00,37800.49,2229.34,27.237,0.2014,18.774,45.9778
2021-07-27 20:00:00,38031.9,2243.53,27.531,0.20229,18.993,47.4113
2021-07-27 21:00:00,38338.75,2265.75,27.592,0.20359,19.142,47.17
2021-07-27 22:00:00,39178.13,2295.01,28.025,0.20635,19.36,46.6954
2021-07-27 23:00:00,39457.87,2299.49,28.103,0.20585,19.489,46.8442
2021-07-28 00:00:00,39069.54,2279.43,27.711,0.20318,19.106,49.1076
2021-07-28 01:00:00,39878.75,2309.52,28.36,0.20745,19.95,47.5893
2021-07-28 02:00:00,39846.04,2302.16,28.353,0.20672,19.756,47.6929
2021-07-28 03:00:00,39817.56,2288.26,27.97,0.20581,19.555,47.466
2021-07-28 04:00:00,39676.16,2282.37,27.737,0.2049,19.254,47.6828
2021-07-28 05:00:00,40127.38,2297.53,27.941,0.20615,19.377,46.8141
2021-07-28 06:00:00,39540.0,2258.21,27.461,0.20226,18.985,45.8441
2021-07-28 07:00:00,39895.88,2296.14,28.06,0.20819,19.557,45.1872
2021-07-28 08:00:00,39519.99,2284.5,27.919,0.2085,19.357,46.2005
2021-07-28 09:00:00,39932.73,2304.95,28.175,0.2104,19.596,45.8281
2021-07-28 10:00:00,40177.32,2300.99,28.21,0.20945,19.456,45.7328
2021-07-28 11:00:00,40750.84,2330.42,28.61,0.21047,19.682,47.2334
2021-07-28 12:00:00,39682.09,2286.87,28.012,0.20473,19.092,46.7797
2021-07-28 13:00:00,39649.78,2283.0,27.979,0.20434,19.043,46.1648
2021-07-28 14:00:00,39520.77,2287.71,28.228,0.20548,19.155,45.7488
2021-07-28 15:00:00,39689.04,2292.3,28.28,0.20635,19.126,45.9483
2021-07-28 16:00:00,40119.86,2319.36,28.363,0.20824,19.319,46.6747
2021-07-28 17:00:00,38961.0,2262.67,27.577,0.20247,18.688,45.1558
2021-07-28 18:00:00,40440.99,2319.98,28.08,0.20679,19.56,45.9422
2021-07-28 19:00:00,40388.61,2309.76,27.995,0.20644,19.289,46.8736
2021-07-28 20:00:00,39936.79,2294.45,27.726,0.20557,19.067,46.6041
2021-07-28 21:00:00,40094.77,2303.97,27.746,0.20609,19.095,46.3695
2021-07-28 22:00:00,39753.61,2292.0,27.6,0.20458,18.936,45.908
2021-07-28 23:00:00,40019.56,2300.9,27.875,0.20574,19.109,45.6178
2021-07-29 00:00:00,39408.26,2276.06,27.504,0.20288,18.791,43.3714
2021-07-29 01:00:00,39651.05,2284.09,27.643,0.20317,18.768,42.9697
2021-07-29 02:00:00,39701.53,2283.72,27.585,0.2035,18.788,43.0013
2021-07-29 03:00:00,39609.78,2277.71,27.612,0.20307,18.699,43.4684
2021-07-29 04:00:00,39963.96,2293.92,27.921,0.20499,18.928,44.1571
2021-07-29 05:00:00,40108.92,2301.0,28.288,0.20543,19.059,44.1115
2021-07-29 06:00:00,39996.58,2294.22,28.264,0.20476,18.909,44.8
2021-07-29 07:00:00,39934.62,2295.13,28.154,0.20437,18.861,44.1356
2021-07-29 08:00:00,39937.36,2294.37,28.3,0.20428,18.932,44.0816
2021-07-29 09:00:00,40392.01,2318.15,28.483,0.20566,19.056,43.9571
2021-07-29 10:00:00,40182.49,2310.51,28.429,0.20516,18.979,43.618
2021-07-29 11:00:00,39769.99,2293.9,28.132,0.20378,18.716,42.91
2021-07-29 12:00:00,39717.45,2294.57,28.225,0.20365,18.809,42.4777
2021-07-29 13:00:00,39863.02,2317.96,28.347,0.20359,18.982,42.9802
2021-07-29 14:00:00,39950.0,2322.0,29.277,0.20469,19.05,42.9653
2021-07-29 15:00:00,39939.33,2323.91,29.587,0.20402,19.04,41.9712
2021-07-29 16:00:00,39732.85,2325.9,29.865,0.20321,18.956,42.2818
2021-07-29 17:00:00,39605.83,2327.0,29.911,0.2033,18.931,42.7259
2021-07-29 18:00:00,39527.06,2312.77,30.478,0.20168,18.758,42.8161
2021-07-29 19:00:00,39659.84,2311.41,31.365,0.20213,18.814,43.9504
2021-07-29 20:00:00,39718.09,2313.26,31.488,0.20309,18.869,45.0613
2021-07-29 21:00:00,39535.85,2312.76,31.027,0.20176,18.736,43.4047
2021-07-29 22:00:00,39784.32,2336.54,31.162,0.20354,18.877,44.279
2021-07-29 23:00:00,40016.48,2382.92,31.235,0.20502,19.37,44.2
2021-07-30 00:00:00,39905.44,2392.8,31.325,0.20474,19.43,42.0922
2021-07-30 01:00:00,40099.49,2434.57,32.212,0.20889,19.935,42.8019
2021-07-30 02:00:00,39987.35,2427.93,32.249,0.20838,19.945,42.4534
2021-07-30 03:00:00,39969.99,2422.21,32.751,0.20802,20.143,42.2193
2021-07-30 04:00:00,39805.49,2414.99,32.282,0.20647,20.036,42.3767
2021-07-30 05:00:00,39723.65,2403.29,31.924,0.20682,19.976,42.3685
2021-07-30 06:00:00,39849.99,2413.21,32.16,0.20663,20.135,42.019
2021-07-30 07:00:00,39726.01,2404.31,32.056,0.20621,20.037,43.773
2021-07-30 08:00:00,38723.01,2350.72,30.845,0.20008,19.411,41.9864
2021-07-30 09:00:00,38798.37,2347.99,30.75,0.1995,19.402,42.3952
2021-07-30 10:00:00,38854.53,2356.17,31.327,0.20034,19.366,42.6946
2021-07-30 11:00:00,38642.46,2334.84,30.921,0.1995,19.081,41.9401
2021-07-30 12:00:00,38708.44,2332.15,30.554,0.19922,18.936,41.8529
2021-07-30 13:00:00,38833.33,2339.1,30.308,0.19933,18.982,41.7034
2021-07-30 14:00:00,39023.69,2341.68,30.861,0.20007,19.545,42.122
2021-07-30 15:00:00,39073.85,2346.66,31.018,0.20092,20.498,42.4557
2021-07-30 16:00:00,38909.2,2334.39,30.489,0.19989,20.951,41.98
2021-07-30 17:00:00,39018.95,2353.37,31.626,0.20275,21.426,42.2532
2021-07-30 18:00:00,39083.48,2347.89,31.344,0.20211,21.599,42.524
2021-07-30 19:00:00,39853.72,2378.91,31.789,0.20358,21.592,43.1
2021-07-30 20:00:00,40668.56,2418.63,32.036,0.20511,22.261,42.3876
2021-07-30 21:00:00,41182.01,2441.62,32.264,0.20704,22.362,43.3005
2021-07-30 22:00:00,41350.0,2438.03,32.336,0.20686,22.376,43.25
2021-07-30 23:00:00,42206.37,2461.81,32.354,0.20873,22.269,43.2476
2021-07-31 00:00:00,41890.0,2456.47,32.962,0.2105,22.194,42.1061
2021-07-31 01:00:00,41963.85,2460.23,32.797,0.2091,22.13,42.4624
2021-07-31 02:00:00,41953.88,2465.69,33.447,0.20947,22.205,42.5238
2021-07-31 03:00:00,41810.01,2463.18,32.607,0.2087,22.158,43.7754
2021-07-31 04:00:00,41813.33,2456.0,32.417,0.20787,21.991,45.4793
2021-07-31 05:00:00,41684.02,2436.76,32.283,0.20662,21.788,44.6304
2021-07-31 06:00:00,41525.3,2436.19,32.169,0.20609,21.821,44.3868
2021-07-31 07:00:00,41540.32,2442.16,32.185,0.20682,22.02,44.5057
2021-07-31 08:00:00,41705.08,2462.53,32.809,0.2088,22.26,44.0587
2021-07-31 09:00:00,41639.96,2458.54,32.878,0.20766,22.03,43.6293
2021-07-31 10:00:00,41787.54,2471.15,34.12,0.20909,22.038,42.7652
2021-07-31 11:00:00,41592.15,2458.58,34.617,0.20713,21.808,43.312
2021-07-31 12:00:00,41654.98,2462.61,34.521,0.20781,21.925,42.6454
2021-07-31 13:00:00,41381.94,2446.48,34.055,0.20614,21.588,42.5685
2021-07-31 14:00:00,41408.82,2444.93,34.02,0.20647,21.613,42.9291
2021-07-31 15:00:00,41537.83,2458.01,34.246,0.20713,21.932,43.0651
2021-07-31 16:00:00,41283.59,2447.7,33.809,0.20646,21.543,42.7739
2021-07-31 17:00:00,41164.19,2438.51,33.746,0.20667,21.286,42.7334
2021-07-31 18:00:00,41376.12,2456.65,34.387,0.208,21.706,43.1656
2021-07-31 19:00:00,41303.63,2456.6,34.38,0.20701,21.614,43.2579
2021-07-31 20:00:00,41511.12,2490.6,34.813,0.20788,22.189,43.1417
2021-07-31 21:00:00,41961.87,2536.7,36.04,0.20948,23.271,43.002
2021-07-31 22:00:00,41863.92,2536.36,36.154,0.20927,22.994,43.4628
2021-07-31 23:00:00,41461.83,2531.05,36.744,0.20765,22.713,42.4886
2021-08-01 00:00:00,41737.37,2570.36,36.112,0.21188,23.49,42.3649
2021-08-01 01:00:00,41707.22,2565.72,35.662,0.21028,23.238,40.8475
2021-08-01 02:00:00,41808.25,2580.15,35.715,0.21303,23.202,40.9341
2021-08-01 03:00:00,42435.13,2616.5,36.09,0.21663,23.443,41.1745
2021-08-01 04:00:00,42057.79,2619.92,35.521,0.21427,23.393,41.6567
2021-08-01 05:00:00,41822.41,2606.01,35.384,0.21328,23.524,41.29
2021-08-01 06:00:00,41707.61,2600.0,35.525,0.21292,23.488,41.3707
2021-08-01 07:00:00,41701.26,2586.18,35.305,0.21227,23.201,41.08
2021-08-01 08:00:00,41750.11,2593.21,35.446,0.21269,23.168,41.11
2021-08-01 09:00:00,41908.71,2610.29,35.785,0.21384,23.241,41.0
2021-08-01 10:00:00,41494.11,2582.72,35.215,0.21087,22.748,40.3808
2021-08-01 11:00:00,41587.01,2587.01,35.121,0.21108,22.819,39.7016
2021-08-01 12:00:00,41553.69,2590.42,35.141,0.21125,22.649,39.7692
2021-08-01 13:00:00,41411.08,2578.59,35.08,0.21016,22.669,39.5466
2021-08-01 14:00:00,41329.36,2580.5,35.321,0.20989,22.674,39.5569
2021-08-01 15:00:00,41286.98,2583.21,35.467,0.21031,22.86,39.7
2021-08-01 16:00:00,41256.19,2568.69,35.219,0.20964,22.807,39.238
2021-08-01 17:00:00,41084.75,2570.44,35.134,0.2086,22.727,38.8755
2021-08-01 18:00:00,41080.73,2599.14,35.177,0.20942,22.883,39.8046
2021-08-01 19:00:00,41263.35,2655.56,35.532,0.21079,23.26,40.3337
2021-08-01 20:00:00,41258.65,2670.47,35.378,0.21104,23.486,39.8944
2021-08-01 21:00:00,41068.21,2653.65,35.148,0.2101,23.28,39.1927
2021-08-01 22:00:00,40268.63,2601.12,34.526,0.20746,22.645,39.0558
2021-08-01 23:00:00,39845.44,2555.69,34.165,0.20424,22.062,37.7381
2021-08-02 00:00:00,39518.73,2518.67,33.528,0.20287,21.515,40.9891
2021-08-02 01:00:00,39611.59,2537.51,34.004,0.20399,21.715,42.0148
2021-08-02 02:00:00,39784.08,2567.3,34.773,0.20553,22.112,40.9906
2021-08-02 03:00:00,39785.59,2560.0,34.812,0.20467,22.104,40.8816
2021-08-02 04:00:00,39668.73,2549.43,34.564,0.20496,22.05,41.0121
2021-08-02 05:00:00,39723.44,2557.36,34.622,0.2054,22.107,41.2009
2021-08-02 06:00:00,40269.0,2618.37,35.6,0.20837,22.956,40.4803
2021-08-02 07:00:00,40104.45,2617.74,35.419,0.20801,22.812,40.6918
2021-08-02 08:00:00,39529.8,2573.08,35.036,0.20531,22.413,39.925
2021-08-02 09:00:00,39628.36,2602.76,35.281,0.20627,22.698,40.5014
2021-08-02 10:00:00,39694.47,2598.52,34.865,0.20624,22.632,41.7631
2021-08-02 11:00:00,39542.42,2590.6,34.582,0.20532,22.627,41.3934
2021-08-02 12:00:00,39271.73,2588.38,33.929,0.20439,22.456,40.7339
2021-08-02 13:00:00,39581.54,2616.4,33.979,0.20504,22.757,41.0413
2021-08-02 14:00:00,39625.19,2626.39,33.939,0.20527,23.103,40.595
2021-08-02 15:00:00,39705.12,2633.26,33.82,0.20492,23.041,40.9886
2021-08-02 16:00:00,39811.95,2648.03,33.681,0.2053,23.135,40.4124
2021-08-02 17:00:00,39692.98,2641.61,33.876,0.2048,23.71,40.4419
2021-08-02 18:00:00,39637.87,2650.01,33.942,0.20449,23.599,40.6399
2021-08-02 19:00:00,39177.85,2602.07,33.674,0.20288,23.392,40.16
2021-08-02 20:00:00,38851.84,2597.9,33.304,0.20245,23.075,39.6253
2021-08-02 21:00:00,39202.01,2612.85,33.328,0.2036,23.472,40.2826
2021-08-02 22:00:00,39415.43,2625.3,33.551,0.20476,23.689,40.255
2021-08-02 23:00:00,39147.82,2606.93,33.167,0.20327,23.472,40.197
2021-08-03 00:00:00,39327.39,2607.59,33.316,0.20322,24.139,39.2001
2021-08-03 01:00:00,38822.62,2546.84,32.886,0.2011,23.472,38.6515
2021-08-03 02:00:00,38896.03,2555.0,33.142,0.20143,23.322,39.2479
2021-08-03 03:00:00,38655.74,2533.69,33.219,0.20034,23.276,39.069
2021-08-03 04:00:00,38328.01,2494.31,33.039,0.1988,22.73,38.522
2021-08-03 05:00:00,38254.85,2472.23,32.901,0.19741,22.719,38.2306
2021-08-03 06:00:00,38357.16,2462.62,33.214,0.19795,22.739,38.2767
2021-08-03 07:00:00,38593.44,2493.22,33.53,0.19871,22.909,38.6903
2021-08-03 08:00:00,38523.43,2484.29,33.207,0.19743,22.566,38.6144
2021-08-03 09:00:00,38642.28,2499.0,33.473,0.19794,22.678,38.5882
2021-08-03 10:00:00,38713.13,2511.6,33.784,0.19883,22.7,38.4595
2021-08-03 11:00:00,38490.01,2489.13,34.37,0.19768,22.469,38.2674
2021-08-03 12:00:00,38394.77,2501.05,35.53,0.19818,22.982,38.4009
2021-08-03 13:00:00,38469.59,2513.76,35.003,0.19825,23.263,38.4751
2021-08-03 14:00:00,38253.59,2513.14,34.604,0.19691,23.273,38.9808
2021-08-03 15:00:00,38169.44,2496.57,34.92,0.1964,23.339,38.6926
2021-08-03 16:00:00,38398.51,2499.47,35.011,0.19746,23.806,38.2981
2021-08-03 17:00:00,38006.41,2469.03,34.7,0.19488,23.262,37.8749
2021-08-03 18:00:00,38194.23,2485.7,34.732,0.19538,23.526,38.3515
2021-08-03 19:00:00,38011.37,2474.99,34.657,0.19477,23.6,37.7047
2021-08-03 20:00:00,38079.54,2485.04,34.423,0.19488,23.569,38.004
2021-08-03 21:00:00,38328.37,2489.73,34.542,0.19575,23.744,38.1
2021-08-03 22:00:00,38344.39,2513.21,34.398,0.1971,23.911,38.3333
2021-08-03 23:00:00,38207.05,2509.04,34.105,0.19626,23.942,38.4
2021-08-04 00:00:00,38406.75,2517.06,33.978,0.19832,24.008,38.9144
2021-08-04 01:00:00,38355.99,2523.73,34.266,0.19782,23.968,38.7699
2021-08-04 02:00:00,38095.66,2512.68,33.969,0.19629,23.62,38.7315
2021-08-04 03:00:00,37976.81,2484.82,33.738,0.1955,23.508,38.4378
2021-08-04 04:00:00,37970.66,2496.43,33.921,0.1963,23.489,38.5372
2021-08-04 05:00:00,38005.13,2496.73,33.876,0.19635,23.542,38.5634
2021-08-04 06:00:00,37818.1,2487.42,33.909,0.19593,23.384,38.8604
2021-08-04 07:00:00,37828.84,2478.71,33.714,0.19565,23.136,41.0599
