coef_liquidity_in,coef_liquidity_out,dynamical_variables,func_monitor,mobile_window,timeframe,timeframe_grid_search,weighting_factor,window_grid_search,fattore_rendimento_totale,volatility,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio
5,5,"{'weighting_factor': [0, 0.5, 1]}",ma_returns_prices,48,168,-1,0,720,23.237506244280368,0.3043735707471535,68.19470819029428,0.4436463353763729,0.7657937368271822,32.608844343504785
5,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_returns_prices,48,168,-1,0,720,20.75009227386622,0.2983936634214389,69.71305565676631,0.438269222405206,0.7393952183014703,28.330550264653745
5,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_returns_prices,48,168,-1,0,720,19.464189471601525,0.3039575220725231,79.41754265780784,0.4322389033239483,0.7166038071378901,23.24950993656342
5,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_returns_prices,48,168,-1,0,720,19.338938402963105,0.3042223352681455,79.41754265780784,0.4315106890967567,0.7154720733537857,23.091797843684773
5,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_returns_prices,168,168,-1,0,360,18.90714538238483,0.2310706109913293,56.0839680124675,0.4790828761023129,0.8072869290063581,31.92916980910492
5,5,{},mstd_mstd_returns_prices,168,168,-1,0,360,18.418839886391083,0.2251424865276131,56.0839680124675,0.4825648813047377,0.8041997118881455,31.05850121467665
1,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_returns_prices,48,336,-1,0,720,18.364214463829512,0.3074975486205096,70.24804502006909,0.4190167795829501,0.7237462024071785,24.71843089564805
5,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_returns_prices,168,168,-1,0,360,18.26794266525644,0.2311623889743341,56.0839680124675,0.4746845671697879,0.8005324433033837,30.789445321375563
5,1,{},mstd_mstd_returns_prices,168,168,-1,0,360,18.02492233109937,0.2252309654093968,56.0839680124675,0.4796897957315502,0.8000349884355081,30.356130164175827
5,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_returns_prices,168,168,-1,0,720,14.82344995217831,0.2729707169756521,70.24804502006909,0.4129284750699541,0.7196204802340527,19.67805644730626
5,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_returns_prices,168,168,-1,0,720,14.50642579635913,0.2730437335133685,70.24804502006909,0.4106027959649957,0.7160063594250152,19.22676395122525
1,5,{},mstd_mstd_returns_prices,48,168,-1,1,360,14.303733283556454,0.3491577301739976,72.9654015116048,0.387453441910972,0.674598417756566,18.23293370275028
1,1,{},mstd_mstd_returns_prices,48,168,-1,1,360,12.521397753497308,0.3515689796797167,72.9654015116048,0.3762759841533604,0.6572894659770433,15.790220453545896
5,5,{},mstd_mstd_returns_prices,48,168,-1,1,360,10.607034715466735,0.3405110893279607,72.9654015116048,0.3631960775532423,0.6277350936320009,13.166561844984546
5,1,{},mstd_mstd_returns_prices,48,168,-1,1,360,9.21974904340884,0.3428942645107216,72.9654015116048,0.3512502495778951,0.6083592215001706,11.26526939223589
1,5,"{'weighting_factor': [0, 0.5, 1]}",ma_returns_prices,168,168,-1,0,720,7.4197922726627,0.243125273377073,62.27254593199524,0.3568857821402159,0.5861898855249789,10.309185495119207
1,1,"{'weighting_factor': [0, 0.5, 1]}",ma_returns_prices,168,168,-1,0,720,7.222368163767994,0.2431939264055937,62.27254593199524,0.3536490441413822,0.581841803314524,9.992153156164733
1,5,"{'weighting_factor': [0, 0.5, 1]}",ma_returns_prices,168,168,-1,0,360,7.00025519250255,0.2478811848654174,57.68349752093437,0.3476710365775136,0.5768309370892971,10.402030824023717
1,1,"{'weighting_factor': [0, 0.5, 1]}",ma_returns_prices,168,168,-1,0,360,6.8076472176670215,0.2479218932287747,57.68349752093437,0.3444024985490955,0.5721114633882632,10.068126010492556
1,5,{},ma_returns_prices,168,168,-1,1,360,6.691764964810619,0.3145083094879982,69.87399932041338,0.3237141786097839,0.5582342407727434,8.145755245396115
5,5,"{'weighting_factor': [0, 0.5, 1]}",ma_returns_prices,168,168,-1,0,360,6.544710664989477,0.2076356909612094,52.067376705353496,0.3630356130143558,0.5869939765532064,10.649107014487589
5,5,"{'weighting_factor': [0, 0.5, 1]}",ma_returns_prices,168,168,-1,0,720,6.473854999243677,0.1970223003778944,52.35854583819933,0.370087637429384,0.6025743335172931,10.454558872126096
1,1,{},ma_returns_prices,168,168,-1,1,360,6.413557615072313,0.314578454400948,69.87399932041338,0.3198109551490001,0.5523134155011381,7.747599490116442
1,5,{},ma_returns_prices,168,168,-1,0,360,5.845485787193639,0.2138575392460376,54.67700913507459,0.3433233115455643,0.5499837358713273,8.862016894931662
1,1,{},ma_returns_prices,168,168,-1,0,360,5.718043710263871,0.2139016969184787,54.67700913507459,0.3403186608380508,0.5458900227208715,8.628935241516908
5,5,{},ma_returns_prices,168,168,-1,1,360,5.45548452809141,0.2751206097870983,68.30908616875902,0.3079780355048753,0.528686147671343,6.522535694715696
5,5,{},ma_returns_prices,168,168,-1,0,360,5.3608084687726905,0.1839915367930894,47.87528844176584,0.3534276556386968,0.5658265361695625,9.108683437128644
5,1,"{'weighting_factor': [0, 0.5, 1]}",ma_returns_prices,168,168,-1,0,720,5.297899129182421,0.200612178002878,52.35854583819933,0.3381511446257033,0.5535925708235524,8.208591473231468
5,1,"{'weighting_factor': [0, 0.5, 1]}",ma_returns_prices,168,168,-1,0,360,5.190414834292466,0.2114396483102493,52.067376705353496,0.3285863501174454,0.534753805062398,8.048062144566645
5,5,{},ma_returns_prices,168,336,-1,0,360,5.025896484402215,0.1773981292408614,49.614861120145896,0.3489046250004713,0.5613556860702269,8.114295583037553
5,1,{},ma_returns_prices,168,336,-1,0,360,4.953374516299622,0.1783384413521344,49.614861120145896,0.345646103086876,0.5585664930049385,7.968125732986022
5,5,"{'weighting_factor': [0, 0.5, 1]}",ma_returns_prices,168,336,-1,0,360,4.67580400516652,0.1862996825526811,49.614861120145896,0.3296598732045723,0.530102109851937,7.408675389144595
5,1,"{'weighting_factor': [0, 0.5, 1]}",ma_returns_prices,168,336,-1,0,720,4.6307945254021154,0.1880039506044486,49.614861120145896,0.3268741075470907,0.528836324475192,7.317957651055175
5,1,"{'weighting_factor': [0, 0.5, 1]}",ma_returns_prices,168,336,-1,0,360,4.619993281258953,0.1873685580346312,49.614861120145896,0.3269910667576101,0.5284851640453788,7.296187471920728
5,5,"{'weighting_factor': [0, 0.5, 1]}",ma_returns_prices,168,336,-1,0,720,4.547466790404124,0.1869042500534259,49.614861120145896,0.3248897531377118,0.5229090550586694,7.150008506148354
5,1,{},ma_returns_prices,168,168,-1,0,360,4.419359270100438,0.1878623953281652,47.87528844176584,0.3202748683556116,0.5158289956293679,7.1422217628195614
5,1,{},ma_returns_prices,168,168,-1,1,360,4.078719264765965,0.2787118757212189,68.30908616875902,0.277417336354188,0.478496429489851,4.507042089774008
5,1,{},ma_returns_prices,168,336,-1,1,360,3.59631136198285,0.2712243484591368,70.24804502006909,0.263146935511386,0.4508988790979266,3.6959197387501854
5,5,{},ma_returns_prices,168,336,-1,1,360,3.517453035532494,0.2702820909693461,70.24804502006909,0.2607521350502532,0.4451240884636371,3.583662769281744
1,5,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,168,336,-1,0,360,2.446389110786052,0.1360065999806504,48.42374659075034,0.2581277738031791,0.3982055054212994,2.986941764358096
1,1,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,168,336,-1,0,360,2.397876852174352,0.1415014976557615,51.95136155476292,0.2494367405088,0.3840440262432549,2.6907415134843458
1,5,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,48,336,-1,0,360,2.3961661938147047,0.1188402342506791,34.06676360383244,0.2718709907868788,0.4271186052816569,4.098323545056799
1,5,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,168,336,-1,0,720,2.3939839367919133,0.1358181548919526,48.40427989917732,0.253701910507387,0.3910218038335258,2.8798774399608527
1,5,{},ma_prices,168,336,-1,0,360,2.386088993551716,0.1359852907396172,48.937518890270745,0.2528598028122354,0.3894844229338741,2.832364666176984
1,1,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,48,336,-1,0,360,2.371732823700296,0.1371851076303908,47.87705919962361,0.2505535529442071,0.394020140725644,2.8651150397121303
5,5,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,168,336,-1,0,360,2.370851722244541,0.1338654008680955,46.64549442367401,0.2533139271837953,0.3923441709364063,2.9388727446927687
1,5,{},ma_prices,48,336,-1,0,360,2.352853552158761,0.1186917963431254,34.39650703709123,0.2676390329231671,0.4196032296213611,3.933113181230645
1,1,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,168,336,-1,0,720,2.3452766067451765,0.1413395975437626,51.94725577116768,0.2450369236128963,0.3769590811494854,2.589697158732005
1,1,{},ma_prices,168,336,-1,0,360,2.336386490062035,0.1415178993653612,52.50257191284674,0.2441355060015298,0.3753610998523157,2.5453733814800743
5,1,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,168,336,-1,0,360,2.324787447653456,0.1390047736070418,50.20048372511536,0.244945296391692,0.3786754385966809,2.6389933907960805
1,1,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,48,336,-1,0,720,2.3241634509119447,0.1370252888487582,48.01435024017937,0.2464243197983638,0.3872204375517407,2.757849360218683
1,5,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,48,336,-1,0,720,2.321373668737038,0.118570089515981,34.396494761693944,0.2645053562576978,0.4150426256758394,3.841593970233853
5,5,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,168,336,-1,0,720,2.320115522629183,0.133676542113044,46.62587609855777,0.2488186139700419,0.3850167318513409,2.831293764515487
1,1,{},ma_prices,48,336,-1,0,360,2.3200146636476098,0.1371191613523366,48.39454504344236,0.2459773383244464,0.3862543807197902,2.727610441347617
5,5,{},ma_prices,168,336,-1,0,360,2.313551635796557,0.1338290533311448,47.14000409206574,0.248080297425368,0.3836305487265437,2.786490288017699
1,5,{},ma_prices,168,336,-1,1,360,2.311470584940932,0.1351805778856591,49.73924533815724,0.2467386303363953,0.3812693495697478,2.636691763264135
1,5,{},ma_prices,48,336,-1,1,360,2.291860326659968,0.1182296145530901,35.08047221970323,0.2617800262784518,0.4116051571446437,3.682562533848629
5,1,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,168,336,-1,0,720,2.273847481810554,0.1388410706494159,50.19634620037494,0.2404706915291556,0.3714374953565018,2.537729492751484
5,1,{},ma_prices,168,336,-1,0,360,2.266352485293359,0.139000775553443,50.73273544432045,0.2396721849522603,0.3699877559989775,2.4961249855789664
1,1,{},ma_prices,168,336,-1,1,360,2.2570459585892046,0.1407226366937627,53.38361292136676,0.2375941964844587,0.3664543390356477,2.35474125822247
5,5,{},ma_prices,168,336,-1,1,360,2.2450940371616217,0.133045693759858,47.9110129231584,0.2422047141006683,0.3757363278390943,2.598763752205685
5,1,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,48,336,-1,0,360,2.2410648578954206,0.1245230337263749,41.80529211563663,0.2495378646205978,0.3827737364249187,2.968678832484989
5,5,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,48,336,-1,0,360,2.231349948179498,0.110664197238698,35.76785279168997,0.2648650638686358,0.4033966146255811,3.442616349801072
1,1,{},ma_prices,48,336,-1,1,360,2.2308126355472617,0.1363280884250026,49.23923720612349,0.2382731298605225,0.3754199935018615,2.4996582103716976
1,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,168,336,-1,0,360,2.2265217266380235,0.1534882157015213,52.489979817772415,0.2275459917024329,0.3605113199034322,2.33667784002984
1,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,168,336,-1,0,360,2.2265217266380235,0.1534882157015213,52.489979817772415,0.2275459917024329,0.3605113199034322,2.33667784002984
5,1,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,48,336,-1,0,720,2.200743592197877,0.1243300955529073,41.92529749982299,0.2455248033199432,0.3762471673190295,2.864007326848299
5,1,{},ma_prices,48,336,-1,0,360,2.199704009544331,0.1244480405939197,42.25667092375822,0.245304298536472,0.3756835164898491,2.8390878488958644
5,5,{},ma_prices,48,336,-1,0,360,2.1981653195475523,0.1105528675359545,36.50111356199636,0.2611222427887695,0.3968639117062434,3.282544565421256
5,1,{},ma_prices,168,336,-1,1,360,2.1933494448046686,0.138207832844754,51.583439643307216,0.2333781083524785,0.3614103101960311,2.3134351897751
5,5,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,48,336,-1,0,720,2.1923588289735454,0.1104240745027834,37.03277835818483,0.260601698368047,0.3963759668450174,3.219739057763716
1,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,48,336,-1,0,360,2.187863002854041,0.1381089303202834,52.68830015997264,0.2329677347776971,0.3561580856764858,2.254510013128991
5,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,168,336,-1,0,360,2.1873475310951016,0.1519082427522851,52.4581631821205,0.22494838850469,0.3555275259224272,2.263418044152544
5,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,168,336,-1,0,360,2.1873475310951016,0.1519082427522851,52.4581631821205,0.22494838850469,0.3555275259224272,2.263418044152544
5,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,48,336,-1,0,360,2.1851111714406795,0.1388978877688679,52.67805980638668,0.232170178338989,0.3564471618473103,2.249724412395683
5,5,{},ma_prices,48,336,-1,1,360,2.1676512890024218,0.1102680081385266,37.36296217130124,0.2578256606768848,0.3929281009451467,3.125157164062606
1,1,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,168,168,-1,0,720,2.147474281841128,0.1373169041953682,51.02339188785137,0.2295807762507743,0.3526025791990641,2.248918073426516
1,1,{},mstd_mstd_prices,48,336,-1,0,360,2.1469700780726457,0.1380125692571629,53.3231872201844,0.229103931691045,0.3496554217645368,2.1509780976454533
5,1,{},mstd_mstd_prices,48,336,-1,0,360,2.141758272829788,0.1388088097895089,53.312529042171306,0.2280786846638489,0.3495731470008947,2.141632170416514
5,1,{},ma_prices,48,336,-1,1,360,2.1413762092778312,0.1237364992559547,42.9858012369442,0.2396996225267541,0.3682356104740745,2.655240047722722
1,1,{},ma_prices,168,168,-1,0,360,2.1354222564240555,0.1373940014553506,51.57595379053184,0.2283477184449427,0.3505441254023653,2.2014566342978474
1,5,{},mstd_mstd_prices,168,168,-1,0,360,2.1267722387629524,0.1515728380480601,52.96616670761789,0.21977602164726,0.3467671633241843,2.127343375598472
1,5,{},mstd_mstd_prices,168,336,-1,0,360,2.124459628102074,0.1538537551639871,53.79130778273572,0.2185675143591457,0.345950754780895,2.090411396286908
1,1,{},mstd_mstd_prices,168,336,-1,0,360,2.124459628102074,0.1538537551639871,53.79130778273572,0.2185675143591457,0.345950754780895,2.090411396286908
1,1,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,168,168,-1,0,360,2.123221270703551,0.1370326699672431,51.10700573597218,0.2273761178780602,0.3492810072075782,2.197783365565008
1,1,{},mstd_mstd_prices,168,168,-1,0,360,2.1167262328965446,0.1518231046166785,52.96616670761789,0.218763636897713,0.345218662834772,2.108376539803343
1,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,48,336,-1,0,720,2.0983804121589347,0.137652203989438,52.68830015997267,0.2245339113022042,0.3428020646158019,2.084676121309708
5,1,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,168,168,-1,0,720,2.0971012145682018,0.1299436207243127,45.83866835387644,0.2297015484383286,0.3546956772798806,2.393396784781213
1,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,168,336,-1,0,720,2.0935612935121024,0.1534500660108236,52.48997981777242,0.2159725888588363,0.3421309912213837,2.0833715259723475
1,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,168,336,-1,0,720,2.0935612935121024,0.1534500660108236,52.48997981777242,0.2159725888588363,0.3421309912213837,2.0833715259723475
1,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,168,168,-1,0,360,2.092452747550001,0.1502068685570472,52.93224355038297,0.2172637806804241,0.343244667550186,2.0638700993472194
5,5,{},mstd_mstd_prices,168,336,-1,0,360,2.091157378381296,0.1522473811057429,53.76036262382841,0.216260134590835,0.3414835548334544,2.029668932883384
5,1,{},mstd_mstd_prices,168,336,-1,0,360,2.091157378381296,0.1522473811057429,53.76036262382841,0.216260134590835,0.3414835548334544,2.029668932883384
5,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,48,336,-1,0,720,2.08859653226565,0.1384333178599123,52.67805980638668,0.2230708310667704,0.3420383855924548,2.066508402675964
5,1,{},ma_prices,168,168,-1,0,360,2.085609489565021,0.1299775713894282,46.31228231000867,0.2284560237467224,0.3525993203297705,2.3441070822165178
1,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,168,168,-1,0,360,2.082954106038284,0.1504572244165151,52.93224355038297,0.2162795819661754,0.3417370526790646,2.045925193039448
5,1,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,168,168,-1,0,360,2.073344375316571,0.1297032390577293,45.9110828315762,0.2273474236239419,0.3511289002647333,2.3378764104826524
5,5,{},mstd_mstd_prices,168,168,-1,0,360,2.064152753093943,0.1466485340651057,52.870654168698096,0.2162662938540728,0.3371832383837068,2.012747467997041
1,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,168,168,-1,0,720,2.0615860531542536,0.1512718506890351,53.1574594996947,0.2139682183149062,0.337339977706741,1.997059421472824
1,1,{},ma_prices,168,168,-1,1,360,2.060195284301531,0.1366026555699274,52.43759708716728,0.2212611283236599,0.3408213228091459,2.0218227821140684
5,1,{},mstd_mstd_prices,168,168,-1,0,360,2.058411304984072,0.1467941457028697,52.870654168698096,0.2156498396071463,0.3362220339517572,2.001888044749599
1,5,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,168,168,-1,0,720,2.056137627667408,0.129187153688611,47.04264383555993,0.225888559981281,0.3450386215196894,2.245064353438964
5,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,168,336,-1,0,720,2.055780508659776,0.1518396064613221,52.45816318212051,0.2131779699412793,0.33690056366807,2.01261432847809
5,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,168,336,-1,0,720,2.055780508659776,0.1518396064613221,52.45816318212051,0.2131779699412793,0.33690056366807,2.01261432847809
1,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,168,168,-1,0,720,2.050880653737217,0.1515283702735163,53.1574594996947,0.2128707756490311,0.3356470584095249,1.9769203863914009
1,5,{},ma_prices,168,168,-1,0,360,2.039081030232854,0.1292143166796802,47.539076221960926,0.2240079190509434,0.3419579762221852,2.1857408953033994
1,5,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,168,168,-1,0,360,2.03427584900276,0.1289216443811451,47.11740902090248,0.2236909411986434,0.3417470745296875,2.195103403380964
5,5,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,168,168,-1,0,720,2.034043404704219,0.1236103143004909,41.73981344878306,0.227812588698163,0.3485651560746834,2.4773551179691893
5,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,168,168,-1,0,360,2.033280566963603,0.1453314941106264,52.83216523629884,0.2138984783055119,0.3338676216439163,1.9557793293954908
5,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,168,168,-1,0,360,2.0276249899475456,0.1454784229881011,52.83216523629884,0.2132768820113342,0.3328955898462957,1.945074530546603
5,1,{},mstd_mstd_prices,48,168,-1,0,360,2.025910626429748,0.1370186103051148,52.28036247157455,0.2175078748134817,0.3346054289334652,1.9623250068083369
5,5,{},ma_prices,168,168,-1,0,360,2.0167922506470184,0.1236202362478584,42.15051578394464,0.2258155344450188,0.3452886880253619,2.41228898801357
5,1,{},ma_prices,168,168,-1,1,360,2.0164027730242715,0.1292606775958195,47.17554477229985,0.221433369399941,0.342928683718432,2.154511999660202
5,5,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,168,168,-1,0,360,2.0113115767020475,0.1233847524285337,41.79943922844534,0.2253703332541595,0.3448904536214516,2.419438144074024
1,1,{},mstd_mstd_prices,48,336,-1,1,360,2.0097564484737664,0.1368396547657054,54.71998428114706,0.215907539043191,0.3307009781630288,1.845315677149532
5,1,{},mstd_mstd_prices,48,336,-1,1,360,2.0032343040515914,0.1376141415169569,54.71005198948156,0.2147825851405607,0.3303802118877435,1.8337293926250904
1,1,{},mstd_mstd_prices,48,168,-1,0,360,2.003026281213933,0.1364938766222413,52.81281872554915,0.2154208892762269,0.3290953509692811,1.8992098990707744
5,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,168,168,-1,0,720,2.0014247302392483,0.1463768965555053,53.03078055426767,0.2103069373699455,0.3275760276725175,1.8883839154780429
5,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,48,168,-1,0,720,1.9985698785783668,0.1368407027555795,51.637029248180646,0.214740422613568,0.3305441373092669,1.9338251892435312
5,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,168,168,-1,0,720,1.9948406346609249,0.1465265467366965,53.03078055426767,0.2095930554807355,0.3264522607336387,1.8759683041868125
5,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,48,168,-1,0,360,1.9801097537903,0.1362989947898091,51.80357139088127,0.2130816332503294,0.3280430040504764,1.891973328238184
1,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,48,168,-1,0,720,1.9801061014813004,0.1363198581770805,52.16851185685181,0.2130793616156104,0.3257064923205932,1.8787311859128168
1,5,{},ma_prices,168,168,-1,1,360,1.975868415195855,0.1284717984985649,48.35094724333778,0.2174463040767235,0.3331465439134314,2.0183025790261406
1,1,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,48,168,-1,0,360,1.9615626415172969,0.1357594530628014,52.33816710282466,0.2113924156445985,0.3231618883506447,1.837211149615137
5,5,{},ma_prices,168,168,-1,1,360,1.9565758049877533,0.1229822156619272,42.96126755032966,0.219198942577885,0.3363670001627903,2.2266005160744227
1,1,{},mstd_mstd_prices,168,336,-1,1,360,1.9543948971964884,0.1509301771013368,54.71217975168098,0.2038413721807067,0.3239052383784015,1.744392019342211
1,5,{},mstd_mstd_prices,168,336,-1,1,360,1.9543948971964884,0.1509301771013368,54.71217975168098,0.2038413721807067,0.3239052383784015,1.744392019342211
5,1,{},mstd_mstd_prices,168,336,-1,1,360,1.9220934636993048,0.1493637233698495,54.67103285361233,0.2011811348417289,0.318894758554243,1.6866216267914886
5,5,{},mstd_mstd_prices,168,336,-1,1,360,1.9220934636993048,0.1493637233698495,54.67103285361233,0.2011811348417289,0.318894758554243,1.6866216267914886
5,1,{},mstd_mstd_prices,48,168,-1,1,360,1.8753550499664724,0.1357345375476185,54.01416449269897,0.2018021429453222,0.3115626056082771,1.6206027774155296
1,1,{},mstd_mstd_prices,48,168,-1,1,360,1.8585036528770404,0.1352135825212639,54.5808109749033,0.2001368295283452,0.3068201815451518,1.5729038054634026
1,5,{},mstd_mstd_prices,168,168,-1,1,360,1.8175163225213404,0.1480499130850671,54.69050727977787,0.1907206567963948,0.3026078227343456,1.4948047900510548
1,1,{},mstd_mstd_prices,168,168,-1,1,360,1.8078854093242416,0.1483106128129987,54.69050727977787,0.1896120675376156,0.3008739104902506,1.477194945717686
5,5,{},mstd_mstd_prices,168,168,-1,1,360,1.7667724268428957,0.1431471408817138,54.562560118043045,0.1865580249290278,0.2924113224786679,1.4053087413494276
5,1,{},mstd_mstd_prices,168,168,-1,1,360,1.7605937113387036,0.1433003830885431,54.562560118043045,0.1858064550880044,0.2912157950978685,1.3939846475187414
1,1,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,48,168,-1,0,720,1.7322864135012637,0.0923004672127996,28.897354543746616,0.2181940818251063,0.3309200370875406,2.5340949891890023
1,1,{},ma_prices,48,168,-1,0,360,1.7292198569884083,0.0921881170752688,28.897354543746616,0.2177925437282632,0.33013934775816,2.5234830956047207
1,1,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,48,168,-1,0,360,1.712044323695899,0.0920090749716369,28.897354543746616,0.2149017547280427,0.3257825855549791,2.464046743856647
1,1,{},ma_prices,48,168,-1,1,360,1.6836454156705416,0.0917774955655588,29.29376160986269,0.20993057875804,0.3189870875362866,2.3337576948136647
1,5,{},ma_prices,48,168,-1,0,360,1.6576667928783837,0.0758453604506839,28.897354543746616,0.2306095931934412,0.332408822879762,2.275871972580627
1,5,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,48,168,-1,0,720,1.6506996357903392,0.0757752157126208,28.897354543746616,0.2291462673696443,0.3303716135357377,2.251761955597941
1,5,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,48,168,-1,0,360,1.646037666026664,0.0757713554864894,28.897354543746616,0.2280760503759829,0.3288021185449476,2.235629095558391
5,1,{},ma_prices,48,168,-1,0,360,1.6394065833488851,0.0841181181301044,28.626812008385187,0.2119300281153429,0.30742524156507,2.2335933989491896
1,5,{},ma_prices,48,168,-1,1,360,1.6371214228969568,0.0757160818880991,29.29376160986269,0.2261073735752625,0.3265199255378978,2.1749389217479305
5,1,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,48,168,-1,0,720,1.6286548475640297,0.0839203595973605,28.626812008385187,0.2099634864508401,0.3046378696529433,2.196035127417918
5,1,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,48,168,-1,0,360,1.625740863972087,0.0839576716766388,28.626812008385187,0.2092928608540335,0.3036571278222883,2.18585591643526
5,1,{},ma_prices,48,168,-1,1,360,1.6139992587305994,0.0838672507699334,29.018275734722977,0.2069151104700904,0.3008908423737808,2.115905384398474
5,5,{},ma_prices,48,168,-1,0,360,1.5426368201726743,0.0803485367525934,29.15058809535545,0.1962355759799226,0.2798650411433924,1.8614952754902825
5,5,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,48,168,-1,0,720,1.5325197304458498,0.0801414557657697,29.61797978714688,0.1941604053115114,0.2769470871626187,1.7979610164935822
5,5,"{'weighting_factor': [0, 0.5, 1]}",ma_prices,48,168,-1,0,360,1.5297817411772554,0.0801805302666519,29.64551058324138,0.1934622226728655,0.2759479395346191,1.7870555465377655
5,5,{},ma_prices,48,168,-1,1,360,1.521580815380298,0.0800003302265651,29.993373404740293,0.1917673703411894,0.2739692039367575,1.7389868366652772
1,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,48,336,-1,0,360,1.3987358136775851,0.1328096244644375,52.86938989040486,0.1395346022610447,0.2080908208877798,0.7541903065349177
1,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,48,336,-1,0,720,1.382986430047641,0.1324210723710765,52.68830015997267,0.1371029810510479,0.2041243323469185,0.7268908446179033
5,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,48,336,-1,0,360,1.381685716283819,0.1329209384412317,52.85901535578805,0.1368632322039938,0.2048307476409077,0.7220825316452374
1,5,{},mstd_mstd_prices,48,336,-1,0,360,1.3761813347276186,0.1325782319773739,53.3231872201844,0.1360240935370694,0.2024699486775391,0.7054742117613385
5,5,"{'weighting_factor': [0, 0.5, 1]}",mstd_mstd_prices,48,336,-1,0,720,1.361730780128471,0.1325305877771263,52.67805980638668,0.1337226655441747,0.1997957988670798,0.6866820483859485
5,5,{},mstd_mstd_prices,48,336,-1,0,360,1.3582126264598284,0.1326893585582513,53.312529042171306,0.133159569969943,0.1989096247702174,0.6719107738754524
